txt_pl_lem,date
"""  rzec  Jozue : "" ""  zrzucić    hańba egipski "" "" . rozłożyć  obóz izraelita  Gilgal   obchodzić Pascha czternasty dzień miesiąc wieczór ,  step Jerycho . następny dzień Pascha jeść  plon  kraina , chleb przaśny  ziarno prażyć   dzień . manna ustały następny dzień ,  zacząć jeść plon  ziemia .  mieć   izraelita manna ,  żywić   rok plon ziemia Kanaan .  zobaczyć ,     dobry  błogosławić   wieczny czas ,  chwała     usta . dusza  chlubić   ,  słyszeć  pokorny    weselić . wysławiać razem    , wspólnie wywyższać  imię . szukać  pomoc   ,    wysłuchać  wyzwolić  wszelki trwogi.Sp ójrzcie   ,  rozpromienić  radość , oblicze   zapłonąć wstyd .  zawołać biedak    usłyszeć ,  uwolnić  wszelki ucisk .   czas przybliżać   Jezus wszystek celnik  grzesznik ,   słuchać .   szemrać faryzeusz  uczony  pismo , mówić : "" ""  przyjmować grzesznik  jadać   "" "" . opowiedzieć   następujący przypowieść : "" "" pewien człowiek mieć  syn . młody   rzec  ojciec : „ ojciec , dać  część własność ,    przypadać ” . podzielić  majątek   . niedługo potem młody syn , zabrać  , odjechać  daleki strona   roztrwonić swój własność , żyć rozrzutnie .    wydać , nastać ciężki głód   kraina ,    zacząć cierpieć niedostatek . pójść  przystać  służba    obywatel  kraina ,   posłać   swój pole ,  paść świnia . pragnąć  napełnić swój żołądek strąk ,  żywić  świnia ,  nikt    dawać .  zastanowić   rzec : „ ileż  najemnik  ojciec mieć  dostatek chleb ,    przymierać głód . zabrać   pójść   ojciec ,  powiedzieć  : ojciec , zgrzeszyć  przeciw niebo  wzgląd  ;    godny nazywać   syn : uczynić  choćby    najemnik ” . zabrać    pójść  swój ojciec .      , ujrzeć   ojciec  wzruszyć  głęboko ; wybiec naprzeciw  , rzucić    szyja  ucałować  .  syn rzec   : „ ojciec , zgrzeszyć  przeciw niebo  wobec  ,    godny nazywać   syn ” .  ojciec powiedzieć  swój sługa : „ przynieść szybko dobry szata  ubrać  ; dać   pierścień  ręka  sandał  noga ! przyprowadzić utuczyć cielę  zabić :  ucztować  weselić  ,   syn   umarły ,   ożyć ; zaginąć ,  odnaleźć  ” .  zacząć  weselić . tymczasem stary  syn przebywać  pole .  wracać   blisko dom , usłyszeć muzyka  taniec . przywołać   sługa  pytać  ,   mieć znaczyć .   rzec : „  brat powrócić ,  ojciec  kazać zabić utuczyć cielę ,  odzyskać  zdrowy ” . rozgniewać      chcieć wejść ;  ojciec  wyjść  tłumaczyć  .   odpowiedzieć ojciec : „  tyle rok  służyć   przekroczyć    nakaz ;     dać  koźlę , żebym  zabawić  przyjaciel . skoro  wrócić  syn  ,  roztrwonić  majątek  nierządnica , kazać  zabić   utuczyć cielę ” .    odpowiedzieć : „  dziecko ,        ,   ,   należeć .    weselić   cieszyć   ,   brat   umarły ,   ożyć ; zaginąć ,  odnaleźć  ” . "" ",2019-03-31
"""  widzenie otrzymać   zaprowadzić  aniał  powrót  wejść  świątynia ,   wypływać woda spod próg świątynia  kierunek wschodni ,  przedni strona świątynia  skierować  wschód ;  woda płynąć spod prawy strona świątynia  południe  ołtarz .  wyprowadzić   brama północny  zewnątrz   mur powieść   brama zewnętrzny , skierować  wschód .   woda wypływać spod prawy ściana świątynia ,  południe  ołtarz . potem poprowadzić   mąż  kierunek wschodni ; mieć   ręka pręt mierniczy , odmierzyć tysiąc łokieć  kazać  przejść  woda ; woda sięgać   kostka . następnie  odmierzyć tysiąc [ łokieć ]  kazać  przejść  woda : sięgać   kolano ;   odmierzyć tysiąc [ łokieć ]  kazać  przejść : sięgać   biodro ;   odmierzyć  tysiąc [ łokieć ] :    potok ,    móc  przejść ,  woda   głęboki ,   woda  pływanie , rzeka ,      przejść . potem rzec   :  widzieć   , syn człowieczy ?  poprowadzić   powrót wzdłuż rzeka .   odwrócić  ,   oba strona  brzeg rzeka znajdować   drzewo .   rzec   : woda  płynąć  obszar wschodni , wzdłuż step ,  rozlewać   woda słony ,   woda  stawać  zdrowy . wszystek  istota żyć ,     roić , dokądkolwiek potok wpłynąć , pozostawać  życie :    niezliczony ryba ,  dokądkolwiek dotrzeć  woda ,   uzdrowić .   brzeg potok mieć rosnąć  oba strona różny rodzaj drzewo owocowy ,  liść  więdnąć ,  owoc   wyczerpywać ;  miesiąc  rodzić nowy ,  woda   przychodzić  przybytek .  owoc  służyć  pokarm ,   liście  lekarstwo .  Bóg Zastępa    obrona Bóg    ucieczka  moc : pewny pomoc  trudność . przeto    bać , choćby zatrząść  ziemia  góra zapadać  otchłań morza.Nurty rzeka rozweselać miasto boży , święty przybytek wysoki . Bóg    wnętrze ,    zachwiać , Bóg  wspomagać  świt .  Zastępa    , Bóg Jakub   obrona . przyjść , zobaczyć dzieło  , zdumiewający dzieło ,  dokonać  ziemia .  święto żydowski  Jezus udać   Jerozolima .  Jerozolima  znajdować  sadzawka owczy , nazwać  hebrajski Betesda , zaopatrzyć  pięć krużganek . wśród  leżeć mnóstwo chory : niewidomy , chromy , sparaliżować . znajdować   pewien człowiek ,    rok trzydzieści osiem cierpieć  swój choroba .  Jezus ujrzeć  leżący  poznać ,  czekać  długi czas , rzec   :  chcieć stać  zdrowy ? odpowiedzieć  chory :  ,  mieć człowiek ,   wprowadzić  sadzawka ,  nastąpić poruszenie woda .     dochodzić ,  wchodzić   . rzec   Jezus : wstać , wziąć swój łoże  chodzić !  wyzdrowieć  człowiek , wziąć swój łoże  chodzić .  dzień   szabat . rzec  żydzić  uzdrowić :   szabat ,  wolno  nieść  łoże .   odpowiedzieć :  ,   uzdrowić , rzec   : wziąć swój łoże  chodzić . pytać   :    człowiek  powiedzieć : wziąć  chodzić ?  uzdrowić  wiedzieć ,    ;  Jezus odsunąć   tłum ,     miejsce . potem Jezus znaleźć   świątynia  rzec   :  wyzdrowieć  .  grzeszyć   ,     zły  przydarzyć . człowiek  odejść  donieść żyd ,   Jezus  uzdrowić .   Żyd prześladować Jezus ,   uczynić  szabat . "" ",2019-04-02
"""  mówić  :  nadejść czas  łaska , wysłuchać  ,  dzień zbawienie przyjść   pomoc .  ukształtować    ustanowić  przymierze  lud ,  odnowić kraj ,  rozdzielić spustoszyć dziedzictwo ,  rzec więzień : wyjść  wolność ! marnieć  ciemność : ukazać  !    paść  wszystek droga ,   bezdrzewny wzgórze   pastwisko .    łaknąć ni pragnąć ,   porazić  wiatr upalny ni słońce ,   poprowadzić  ,   litować   ,  zaprowadzić   tryskać zdrój . wszystek  góra zamienić  droga ,   gościniec wznieść  wysoko .   przychodzić  daleki ,  tamten  północ   zachód ,    kraina Sinitów . zabrzmieć wesele , niebiosa ! radować  , ziemia ! góra , wybuchnąć radosny okrzyk !   pocieszyć swój lud , zlitować    biedny . mówić Syjon :   opuścić ,    zapomnieć . czyż móc niewiasta zapomnieć  swój niemowlę ,  ,  kochać syn swój łono ?   ,   zapomnieć ,   zapomnieć   .   łaskawy , pełny miłosierdzie   łagodny  miłosierny , nieskory  gniew   łaskawy .   dobry   ,   miłosierdzie   ,  stworzyć .   wierny  wszystek swój słowo   wszystek dzieło swój święty .  podtrzymywać wszystek ,  upadać ,  podnosić wszystek zgnębiony .   sprawiedliwy  wszystek swój droga  łaskawy  wszystek swój dzieło .   blisko  ,   wzywać , wszystek wzywać  szczerze . Żyd prześladować Jezus ,  uzdrowić  szabat .  Jezus  odpowiedzieć : ojciec  działać    chwila   działać .   usiłować Żyd    zabić ,     zachowywać szabat ,  nadto Bóg nazywać swój ojciec , czynić  równy Bóg .  odpowiedź   Jezus  mówić : zaprawdę , zaprawdę , powiadać  : syn  móc   czynić   siebie ,   widzieć ojciec czynić .    ,   czynić , podobnie  syn czynić . ojciec  miłować syn  ukazywać    ,    czynić ,   duży dzieło ukazać  , abyście  dziwić .   ojciec wskrzeszać umarły  ożywiać ,    syn ożywiać  ,  chcieć . ojciec   sądzić nikt ,   sąd przekazać syn ,   oddawać cześć syn ,   oddawać cześć ojciec .   oddawać cześć syn ,  oddawać cześć ojciec ,   posłać . zaprawdę , zaprawdę , powiadać  :  słuchać słowo   wierzyć   ,   posłać , mieć życie wieczny   iść  sąd ,   śmierć przejść  życie . zaprawdę , zaprawdę , powiadać  ,  nadchodzić godzina ,    ,   umarły usłyszeć głos syn Boży ,   ,  usłyszeć , żyć  . podobnie  ojciec mieć życie  siebie ,   dać syn : mieć życie  siebie  . przekazać  władza wykonywać sąd ,   syn człowieczy .  dziwić   ! nadchodzić  godzina ,    ,  spoczywać  grób , usłyszeć głos  :   ,  pełnić dobry czyn , pójść  zmartwychwstanie życie ;  ,  pełnić zły czyn -  zmartwychwstanie potępienie .    siebie  czynić  móc .  ,  słyszeć , sądzić ,  sąd   sprawiedliwy ;  szukać  własny wola ,  wola  ,   posłać . "" ",2019-04-03
"""  rzec  Mojżesz : zstąpić  dół ,  sprzeniewierzyć  lud  ,  wyprowadzić   ziemia egipski .  szybko odwrócić   droga ,   nakazać  ,  utworzyć siebie posąg cielec ulać  metal  oddać  pokłon ,  złożyć  ofiara , mówić : Izrael ,   bóg ,   wyprowadzić  ziemia egipski .   powiedzieć   Mojżesz : widzieć ,  lud   lud  twardy kark . zostawić  przeto  spokój ,  rozpalić  gniew    . chcieć  wyniszczyć ,   uczynić wielki lud . Mojżesz  zacząć usilnie błagać  , Bóg swój ,  mówić :  ,  , płonąć gniew  przeciw lud  ,  wyprowadzić   ziemia egipski wielki moc  silny ręka ?   mieć mówić Egipcjanin :  zły zamiar wyprowadzić  , chcieć  wygubić  góra  wygładzić  powierzchnia ziemia ? odwrócić zapalczywość  gniew  zaniechać zło ,  chcieć zesłać   lud . wspomnąć  Abraham , Izaak  Izrael ,  sługa ,  przysięgnąć    siebie , mówić   : uczynić potomstwo   liczny  gwiazda niebieski ,   ziemia ,   mówić  , dać  potomek ,  posiąść   wiek . wówczas   zaniechać zło ,  zamierzać zesłać  swój lud . pamiętać    przyjść   pomoc  stopa Horebu zrobić cielec  pokłon oddawać bożek odlać  złoto .  zamienić swój chwała  podobizna cielec jeść siano.Zapomnieli Bóg ,   ocalić ,  wielki rzecz dokonać  Egipt , rzecz przedziwny  kraina Cham , zdumiewać  morze Czerwonym.Postanowi ł  zatem wytracić ,   Mojżesz ,  wybraniec ;  wstawić    ,  odwrócić swój gniew ,    niszczyć Jezus powiedzieć  Żyd : Gdybym  wydawać świadectwo  siebie  , sąd     prawdziwy .     ,  wydawać sąd   ;  wiedzieć ,  sąd ,    wydawać ,  prawdziwy . Wysłaliście poselstwo  Jan   dać świadectwo prawda .   zważać  świadectwo człowiek ,  mówić  , abyście  zbawić .   lampa ,  płonąć  świecić ,   chcieć  radować  krótki czas  światło .  mieć świadectwo wielki  janowy .   dzieło ,  ojciec dać   wykonać ; dzieło ,  czynić , świadczyć   ,  ojciec  posłać . ojciec ,   posłać ,  dać   świadectwo .   słyszeć    głos ,   widzieć   oblicze ;  mieć  słowo  , trwać   ,  wyście  uwierzyć   ,   posłać . badać pismo ,  sądzić ,    zawrzeć  życie wieczny :    dawać   świadectwo .    chcieć przyjść   ,  mieć życie .  odbierać chwała  człowiek ,  wiedzieć   ,   mieć  siebie miłość Bóg . przyjść   imię ojciec  ,   przyjąć   .   przybyć    własny imię ,  byście  przyjąć .  móc uwierzyć , skoro  siebie wzajemnie odbierać chwała ,   szukać chwała ,  pochodzić   Bóg ?  mniemać  ,     oskarżyć  ojciec .  oskarżyciel  Mojżesz ,    pokładać nadzieja . Gdybyście  uwierzyć Mojżesz ,  byście   uwierzyć .     pisać .    pismo  wierzyć , jakżeż  słowo  wierzyć ? "" ",2019-04-04
""" mylnie rozumować bezbożny mówić siebie : zrobić zasadzka  sprawiedliwy ,   niewygodny : sprzeciwiać   sprawa , zarzucać  łamać prawo , wypominać  błąd  obyczaj . chełpić  ,  znać Bóg , zwać siebie dziecko pański .  potępić  zamysł ,  widok     przykry ,  życie  niepodobny    droga  odmienny . uznać    fałszywy  stronić  droga    nieczystość . kres sprawiedliwy ogłaszać  szczęśliwy  chełpić  Bóg  ojciec . Zobaczmyż ,  prawdziwy   słowo , wybadać ,     zejście .   sprawiedliwy  syn boży , Bóg ująć     wyrwać   ręka przeciwnik . dotknąć  obelga  katusza ,  poznać  łagodność  doświadczyć  cierpliwość . zasądzić   śmierć haniebny ,  -  mówić -  ocalić .  pomyśleć -  pobłądzić ,  własny złość  zaślepić .  pojąć tajemnica boży ,  spodziewać  nagroda  prawość   docenić odpłata dusza czysty .   bliski  skruszony  serce Pan zwracać swój oblicze przeciw zło czynić ,  pamięć   wymazać  ziemia .  słyszeć wołający  pomoc  ratować   wszelki udręka .   blisko człowiek skruszyć  serce , ocalać upadły  duch . liczny  nieszczęście ,  cierpieć sprawiedliwy ,      wybawia.On czuwać    kość      zostać złamać .  odkupić dusza sługa swój ,  zaznać kara ,   donia uciekać . Jezus obchodzić Galileję .  chcieć  chodzić  Judea ,  Żyd mieć zamiar  zabić .  zbliżać  żydowski święto namiot .   brat  udać   święto , wówczas pójść   ,   jawnie ,  skrycie . niektóry  mieszkaniec Jerozolima mówić : czyż     ,  usiłować zabić ?   jawnie przemawiać     mówić . czyżby zwierzchnik naprawdę  przekonać ,    mesjasz ?   wiedzieć ,   pochodzić ,   mesjasz przyjść , nikt   wiedzieć ,   .  Jezus , uczyć  świątynia , zawołać  słowo :   znać ,  wiedzieć ,   .    przyjść    siebie ;  prawdziwy   ,   posłać ,    znać .   znać ,        posłać . zamierzać   pojmać ,  nikt  podnieść   ręka ,  godzina    nadejść . "" ",2019-04-05
"""  mówić  ,  otworzyć droga  morze  ścieżka  potężny woda ;  wieść  wyprawa wóz  koń ,   potężny wojsko ; upaść ,   powstać , zgasły ,  knotek zostać zdmuchnąć .  wspominać wydarzenie miniony ,  roztrząsać  myśl dawny rzecz .   dokonywać rzecz nowy : pojawiać   . czyż   poznawać ? otworzyć  droga  pustynia , ścieżyna  pustkowie . sławić   zwierzę polny , szakal  struś ,   pustynia dostarczyć woda  rzeka  pustkowie ,  napoić  lud wybrać . lud  ,  siebie utworzyć  , opowiadać   chwała .  Bóg uczynić wielki rzecz     odmienić los Syjon , wydawać   ,  śnić usta   pełny śmiech ,  język śpiewać  radość . mówić   poganin : „ wielki rzecz   uczynić ” . odmienić   los ,  ,  odmieniać strumień  południe .  ,   łza sieja , żąć   radość . iść  płakać nieść ziarno  zasiew ,  powrócić  radość nieść swój snop . Jezus udać   góra oliwny ,   brzask zjawić    świątynia .  lud schodzić    ,   usiąść nauczać  . wówczas uczony  pismo  faryzeusz przyprowadzić   kobieta  pochwycić  cudzołóstwo ,  postawić  pośrodku , powiedzieć   : nauczyciel ,  kobieta dopiero pochwycić  cudzołóstwo .  prawo Mojżesz nakazać   kamienować .    mówić ? mówić  wystawiać   próba ,  mieć    oskarżyć .  Jezus nachylić  pisać palec  ziemia .    daleki ciąg  pytać , podnieść   rzec   :      grzech ,  pierwszy rzucić   kamień .  powtórnie nachylić  pisać  ziemia .   usłyszeć ,    drugi zacząć odchodzić , poczynać  stary ,   ostatni . pozostać  Jezus  kobieta , stać  środek . wówczas Jezus podnieść  rzec   : kobieta , gdzież   ? nikt   potępić ?   odrzec : nikt ,  ! rzec   Jezus :     potępiać . - iść ,    chwila   grzeszyć . "" ",2019-04-07
"""  góra Hora iść izraelita  kierunek morze Czerwony ,  obejść ziemia Ed ;  droga  lud stracić cierpliwość .  zacząć mówić przeciw Bóg  Mojżesz :  wyprowadzić    Egipt , byśmy   pustynia pomrzeć ?  mieć chleb  woda ,  uprzykrzyć     pokarm mizerny . zesłać    lud węży  jad palący ,  kąsać człowiek ,   wielki liczba izraelita zemrzeć . przybyć  człowiek  Mojżesz mówić : zgrzeszyć  , szemrać przeciw   przeciwko  . wstaw      ,  oddalić   węży .  wstawić  Mojżesz  lud .  rzec   Mojżesz : sporządzić wąż  umieść   wysoki pal ;   ukąsić ,   spojrzeć   , zostać  życie . sporządzić  Mojżesz wąż miedziany  umieścić   wysoki pal .  rzeczywiście ,   wąż ukąsić ,  ukąsić spojrzeć  wąż miedziany , zostawać  życie . wysłuchać ,  ,  wołanie  , wysłuchać modlitwa  ,  wołanie     przyjść .  ukrywać   swój oblicze  dzień  utrapienie . nakłonić    ucho ,  dzień ,    wzywać , szybko  wysłuchać ! poganin   bać imię  ,   chwała wszystek król ziemia ,   odbudować Syjon  ukazać   swój majestat , przychylić   modlitwa opuścić   odrzucić  modły . należeć  spisać  przyszły pokolenie , lud ,   narodzić ,  wychwalać  ,  spojrzeć   wysokość swój przybytek , popatrzyć  niebo  ziemia ,  usłyszeć jęk uwięziony ,  skazać  śmierć uwolnić . Jezus powiedzieć  faryzeusz :  odchodzić ,     szukać   grzech swój pomrzeć .  ,   iść ,  pójść  móc . rzec    Żyd : czyżby mieć  siebie zabić , skoro powiadać :  ,   iść ,  pójść  móc ?   rzec   :    niskość ,     wysoki .     świat ,      świat . powiedzieć   ,  pomrzeć  grzech swój .  ,   uwierzyć ,    , pomrzeć  grzech swój . powiedzieć   : któż   ? odpowiedzieć  Jezus :        mówić ?  mieć    powiedzieć   sądzić .   ,   posłać  prawdziwy ,   mówić wobec świat  ,  usłyszeć    .    pojąć ,   mówić  ojciec . rzec    Jezus :  wywyższyć syn człowieczy ,  poznać ,         siebie  czynić ,    mówić ,   ojciec nauczyć .   ,   posłać ,    :  pozostawić   ,    czynić  ,    podobać .   mówić ,  uwierzyć   . "" ",2019-04-09
""" Abram paść  oblicze ,  Bóg    mówić :   przymierze   : stać  ojciec mnóstwo naród .    odtąd nazywać  Abram ,  imię   Abraham ,  uczynić  ojciec mnóstwo naród . sprawić ,   niezmiernie płodny ,   stać  ojciec naród  pochodzić    król . przymierze  ,  zawierać pomiędzy      potomstwo ,  trwać  pokolenie  pokolenie  przymierze wieczny , abym  Bóg  ,  potem  potomstwo .  oddawać    przyszły potomek kraj ,   przebywać ,  kraj Kanaan ,  własność  wiek ,    Bóg . potem Bóg rzec  Abraham :   ,     potomstwo  wszystek pokolenie , zachowywać przymierze   .  Bóg pamiętać  przymierze swój rozmyślać     potęga ,  szukać  oblicze . pamiętać  cud ,   uczynić ,   znak ,  wyrok usta Jego.Potomkowie Abraham , sługa  , syn Jakub ,  wybraniec .  ,  ,   Bóg ,  wyrok obejmować świat  .  wiek  pamiętać  swój przymierze , obietnica dany tysiąc pokolenie ,  przymierze ,  zawrzeć  Abraham , przysięga dać Izaak . Jezus powiedzieć  żyd : zaprawdę , zaprawdę , powiadać  :   zachować  nauka ,  zaznać śmierć  wiek . rzec   żydzić :  wiedzieć ,   opętany . Abraham umrzeć  prorok -   mówić :   zachować  nauka ,  śmierć  zaznać  wiek .    duży  ojciec  Abraham ,   umrzeć ?  prorok pomrzeć . Kim  siebie czynić ? odpowiedzieć Jezus :    siebie otaczać chwała , chwała    .   ojciec  ,   chwała otaczać ,    mówić :   Bóg ,     znać .    znać . Gdybym powiedzieć ,    znać ,    podobnie   - kłamca .    znać  słowo  zachowywać . Abraham , ojciec  , rozradować    ,  ujrzeć  dzień - ujrzeć /  /  ucieszyć  .   rzec   Żyd : pięćdziesiąt rok   mieć ,  Abraham widzieć  ? rzec   Jezus : zaprawdę , zaprawdę , powiadać  : zanim Abraham stać  ,   . porwać  kamień ,   rzucić   . Jezus  ukryć   wyjść  świątynia . "" ",2019-04-11
"""  Bóg  obdarzyć język wymowny ,   umieć przyjść  pomoc strudzić ,  słowo krzepić .  rano pobudzać  ucho ,   słuchać  uczeń .  Bóg otworzyć  ucho ,     oprzeć    cofnąć  . podać  grzbiet  bić  policzek  rwać  broda .  zasłonić   twarz  zniewaga  opluć .  Bóg  wspomagać ,   nieczuły  obelga ,  uczynić  twarz   głaz  wiedzieć ,  wstyd  doznać . Bóg  , Bóg ,   opuścić ? szydzić   wszystek ,    patrzeć , wykrzywiać warga  potrząsać głowa : "" "" zaufać  ,    wyzwolić ,   ocalić ,   miłować "" "" . sfora pies  opadać , otoczyć  zgraja złoczyńca . przebość  ręka  noga , policzyć móc wszystek  kość . dzielić  siebie  szata  los rzucać   suknia .   ,  Pan ,  stać  daleki : pomoc  śpieszyć   ratunek .  głosić swój brat  imię    chwalić  zgromadzenie wierny : "" "" chwalić  ,  ,    bać ,    lękać  potomstwo Izrael "" "" . męka   Jezus Chrystus  święty Łukasz . "" ",2019-04-14
""" posłuchać  , wyspa ; lud daleki , uważać :   powołać   łono  matka ,   wnętrzność wspomnieć  imię . ostry miecz uczynić  usta ,  cień swój ręka  ukryć . uczynić   strzała zaostrzyć , utaić   swój kołczan .  rzec  : Tyś sługa  , Izrael ,    rozsławić .   mówić  : próżno  trudzić  ,  darmo    zużyć   siła .   prawo      nagroda  Bóg  . wsławić    oko  , Bóg  stać   siła .   przemówić  ,   ukształtować  urodzenie  swój sługa ,   nawrócić   Jakub  zgromadzić  Izrael .  mówić :  zbyt  ,    sługa  podźwignąć pokolenie Jakub  sprowadzić ocalały  Izrael ! ustanowić  światłość  poganin ,   zbawienie dotrzeć   kraniec ziemia .  wysławiać  sprawiedliwość .   ,  , ucieczka  ,  wstyd  zaznać  wiek . wyzwolić   ratować   sprawiedliwość , nakłonić   swój ucho  zesłać ocalenie . bądź   skała schronienie  zamek warowny ,   ocalić ,     opoka  twierdzić , Bóg  , wyrwać   ręka niegodziwca.Bo  ,  Bóg ,   nadzieja ,  ,  ufać  rok młodość .     podpora  dzień narodziny ,  łono matka  opiekunem.Moje usta  głosić  sprawiedliwość    dzień  pomoc ,    znać  miara . Bóg ,   uczyć    młodość    chwila głosić  cud . Jezus  czas wieczerza  uczeń swój doznać głęboki wzruszenie   oświadczyć : zaprawdę , zaprawdę , powiadać  :     zdradzić . spoglądać uczeń   drugi niepewny ,   mówić .   uczeń  -  ,  Jezus miłować - spoczywać   pierś .   dać znak Szymon Piotr  rzec   :    ?   mówić ?  oprzeć  zaraz  pierś Jezus  rzec   :  ,    ? Jezus odeprzeć :   ,   umaczać kawałek / chleb / ,  podać  umoczyć  kawałek / chleb / , wziąć  podać Judasz , syn Szymon Iskariota   spożyć kawałek / chleb / wejść   szatan . Jezus  rzec   :  chcieć czynić , czynić prędko . nikt   biesiadnik  rozumieć ,    powiedzieć . Ponieważ Judasz mieć piecza  trzos , niektóry sądzić ,  Jezus powiedzieć   : zakup ,   potrzeba  święto ,   dać  ubogi .    spożyć kawałek / chleb / zaraz wyjść .   noc .   wyjście rzec Jezus : syn człowieczy zostać  otoczyć chwała ,    Bóg zostać chwała otoczyć .  Bóg zostać   otoczyć chwała ,   Bóg  otoczyć chwała  siebie  ,   zaraz  chwała otoczyć . dziecko ,  krótko    .   szukać ,  -   żyd powiedzieć  ,     mówić -   iść ,  pójść  móc . rzec   Szymon Piotr :  ,  iść ? odpowiedzieć  Jezus :   iść ,     pójść  móc ,  późno pójść . powiedzieć  Piotr :  ,    móc pójść   ? życie  oddać   . odpowiedzieć Jezus : życie swój oddać   ? zaprawdę , zaprawdę , powiadać  : kogut  zapiać ,   trzy raz   wyprzeć . "" ",2019-04-16
"""  dzień Pięćdziesiątnica Piotr mówić  Żyd : "" ""   dom Izrael wiedzieć  niewzruszony pewność ,   Jezus ,  ukrzyżować  , uczynić Bóg   ,  mesjasz "" "" .   usłyszeć , przejąć   głębia serce : "" ""  mieć czynić , brat ? "" "" – zapytać Piotr  pozostały apostoł . "" "" nawrócić  – powiedzieć   Piotr –      przyjąć chrzest  imię Jezus Chrystus  odpuścić grzech  ,  otrzymać  dar duch święty .     obietnica   dziecko  ,    ,    ,    , Bóg  , powołać "" "" .     słowo dawać świadectwo  napominać : "" "" ratować  spośród  przewrotny pokolenie ! "" ""   ,  przyjąć  nauka , zostać ochrzcić .  przyłączyć   dzień  trzy tysiąc dusza . pełny  ziemia łaskawość  słowo   prawy ,    dzieło godny zaufanie .  miłować prawo  sprawiedliwość , ziemia  pełny  łaska . oko  zwrócić  bogobojny ,   ,  oczekiwać  łaska ,  ocalić  życie  śmierć  żywić   czas głód . dusza  oczekiwać  ,    pomoc  tarcza .  ,   ogarnąć  łaska ,  nadzieja pokładać   . Maria Magdalena stać  grób , płakać .    płakać , nachylić   grób  ujrzeć  anioł  biel , siedzieć  ,  leżeć ciało Jezus –   miejsce głowa , drugi  miejsce noga .  rzec   : "" "" niewiasta ,  płakać ? "" "" odpowiedzieć  : "" "" zabrać     wiedzieć ,   położyć .   powiedzieć , odwrócić   ujrzeć stojący Jezus ,   wiedzieć ,   Jezus . rzec   Jezus : "" "" niewiasta ,  płakać ?  szukać ? "" ""   , sądzić ,    ogrodnik , powiedzieć   : "" ""  ,    przenieść  , powiedzieć  ,   położyć  ,    zabrać "" "" . Jezus rzec   : "" "" Mario ! "" ""   , obrócić  , powiedzieć    hebrajski : "" "" Rabbuni "" "" ,  znaczyć :  nauczyciel ! rzec   Jezus : "" ""  zatrzymywać  ,    wstąpić   ojciec .  udać    brat  powiedzieć  : „ wstępować  ojciec   ojciec    Bóg   Bóg  ” . pójść Maria Magdalena  oznajmić uczeń : "" "" widzieć   "" "" ,    powiedzieć . "" ",2019-04-23
