txt_pl_lem,date
""" widzenie otrzymać  Pan zaprowadzić  aniał  powrót  wejść  świątynia,   wypływać woda spod próg świątynia  kierunek wschodni,  przedni strona świątynia  skierować  wschód;  woda płynąć spod prawy strona świątynia  południ  ołtarz.  wyprowadzić   brama północny  zewnątrz   mur powieść   brama zewnętrzny, skierować  wschód.   woda wypływać spod prawy ściana świątynia,  południe  ołtarz. potem poprowadzić   mąż  kierunek wschodni; mieć   ręka pręt mierniczy, odmierzyć tysiąc łokieć  kazać  przejść  woda; woda sięgać   Kostka. następnie  odmierzyć tysiąc [łokieć]  kazać  przejść  woda: sięgać   kolano;   odmierzyć tysiąc [łokieć]  kazać  przejście: sięgać   biodro;   odmierzyć  tysiąc [łokieć]:    potok,    móc przejść,  woda   głęboki,   woda  pływać, rzeka,      przejść. potem rzec  :  widzieć , syn człowieczy?  poprowadzić   powrót wzdłuż rzeka.   odwrócić,   oba strona  brzeg rzeka znajdować   drzewo.   rzec  : woda  płynąć  obszar wschodni, wzdłuż step,  rozlewać   woda słony,   woda  stawać  zdrowy. wszystek  istota żyć,     roić, dokądkolwiek potok wpłynąć, pozostawać  życie:    niezliczony Ryba,  dokądkolwiek dotrzeć  woda,   uzdrowić.   brzeg potok maić rosnąć  oba strona różny rodzaj drzewo owocowy,  liść  więdnąć,  owoc   wyczerpywać;  miesiąc  rodzić nowy,  woda   przychodzić  przybytek.  owoc  służyć  pokarm,   liście  lekarstwo. Pan bóg zastęp    obrona bóg    ucieczka  moc: pewny pomoc  trudność. przeto    bać, choćby zatrząść  Ziemia  góra zapadać  otchłań morze.nurt rzeka rozweselać miasto bóg, święty przybytek wysoki. bóg    wnętrze,    zachwiać, bóg  wspomagać  świt.Pan zastęp   , bóg Jakub   obrona. przyjść, zobaczyć dzieło Pan, zdumiewający dzieło,  dokonać  Ziemia.  święto żydowski  Jezus udać   Jerozolima.  Jerozolima  znajdować  sadzawka owczy, nazwać  hebrajski betesda, zaopatrzyć  pięć krużganek. wśród  leżeć mnóstwo chory: niewidomy, chromy, sparaliżować. znajdować   pewien człowiek,    rok trzydzieści osiem cierpieć  swój choroba.  Jezus ujrzeć  leżący  poznać,  czekać  długi czas, rzec  :  chcieć stać  zdrowy? odpowiedzieć  chory: Pan,  mieć człowiek,   wprowadzić  sadzawka,  nastąpić poruszenie woda.     dochodzić,  wchodzić  . rzec   Jezus: wstać, wziąć swój łoże  chodzić!  wyzdrowieć  człowiek, wziąć swój łoże  chodzić.  dzień   szabat. rzec  Żyd  uzdrowić:   Szabat,  wolno  nieść  łoże.   odpowiedzieć: ,   uzdrowić, rzec  : wziąć swój łoże  chodzić. pytać  :    człowiek  powiedzieć: wziąć  chodzić?  uzdrowić  wiedzieć,   ;  Jezus odsunąć   tłum,     miejsce. potem Jezus znaleźć   świątynia  rzec  :  wyzdrowieć.  grzeszyć  ,     zły  przydarzyć. człowiek  odejść  donieść Żyd,   Jezus  uzdrowić.   Żyd prześladować Jezus,   uczynić  szabat."" ",2019-04-02
""" mówić Pan:  nadejść czas  łaska, wysłuchać ,  dzień zbawić przyjść   pomoc.  ukształtować   ustanowić przymierze  lud,  odnowić kraj,  rozdzielić spustoszyć dziedzictwo,  rzec więzień: wyjść  wolność! marnieć  ciemność: ukazać !    paść  wszystek droga,   bezdrzewny wzgórze   pastwisko.    łaknąć ni pragnąć,   porazić  wiatr upalny ni słońce,   poprowadzić ,   litować  ,  zaprowadzić   tryskać zdrój. wszystek  góra zamienić  droga,   gościniec wznieść  wysoce.   przychodzić  daleki,  tamten  północ   zachód,    kraina sinitów. zabrzmieć wesele, niebiosa! radować , Ziemia! góra, wybuchnąć radosny okrzyk!  Pan pocieszyć swój lud, zlitować    biedny. mówić Syjon: Pan  opuścić, Pan   zapomnieć. czyż  niewiasta zapomnieć  swój niemowlę, ,  kochać syn swój łono?  ,   zapomnieć,   zapomnieć  . Pan  łaskawy, pełny miłosierdzie Pan  łagodny  miłosierny, nieskory  gniew   łaskawy. Pan  dobry  wszystek,   miłosierdzie  , CO stworzyć.Pan  wierny  wszystek swój słowo   wszystek dzieło swój święty. Pan podtrzymywać wszystek,  upadać,  podnosić  zgnębić.Pan  sprawiedliwy  wszystek swój droga  łaskawy  wszystek swój dzieło. Pan  blisko wszystek,   wzywać, wszystek wzywać  szczerze. Żyd prześladować Jezus,  uzdrowić  szabat.  Jezus  odpowiedzieć: ojciec  działać    chwila   działać.   usiłować Żyd    zabić,     zachowywać szabat,  nadto bóg nazywać swój ojciec, czynić  równy bóg.  odpowiedź   Jezus  mówić: zaprawdę, zaprawdę, powiadać : syn  móc  czynić   siebie,   widzieć ojciec czynić.   , CO  czynić, podobnie  syn czynić. ojciec  miłować syn  ukazować   ,    czynić,   duży dzieło ukazać ,   dziwić.   ojciec wskrzeszać umarły  ożywiać,    syn ożywiać ,  chcieć. ojciec   sądzić nikt,   sąd przekazać syn,   oddawać cześć syn,   oddawać cześć ojciec.   oddawać cześć syn,  oddawać cześć ojciec,   posłać. zaprawdę, zaprawdę, powiadać :  słuchać słowo   wierzyć  ,   posłać, mieć życie wieczny   iść  sąd,   śmierć przejść  życie. zaprawdę, zaprawdę, powiadać ,  nadchodzić godzina,   ,   umarły usłyszeć głos syn boży,  ,  usłyszeć, żyć . podobnie  ojciec mieć życie  siebie,   dać syn: mieć życie  siebie . przekazać  władza wykonywać sąd,   syn człowieczy.  dziwić  ! nadchodzić  godzina,   wszystek,  spoczywać  grób, usłyszeć głos :  ,  pełnić dobry czyn, pójść  Zmartwychwstanie życie; ,  pełnić zły czyn -  Zmartwychwstanie potępienie.    siebie  czynić  móc. ,  słyszeć, sądzić,  sąd   sprawiedliwy;  szukać  własny wola,  wola ,   posłać."" ",2019-04-03
"""Pan rzec  Mojżesz: zstąpić  dół,  sprzeniewierzyć  lud ,  wyprowadzić  Ziemia egipski.  szybko odwrócić   droga,   nakazać,  utworzyć siebie posąg cielec ulać  metal  oddać  pokłon,  złożyć  ofiara, mówić: Izrael,   bóg,   wyprowadzić  Ziemia egipski.   powiedzieć Pan  Mojżesz: widzieć,  lud   lud  twardy kark. zostawić  przeto  spokój,  rozpalić  gniew   . chcieć  wyniszczyć,   uczynić wielki lud. Mojżesz  zacząć usilnie błagać Pan, bóg swój,  mówić: , Pan, płonąć gniew  przeciw lud ,  wyprowadzić  Ziemia egipski wielki moc  silny ręka?   maić mówić Egipcjanin:  zły zamiar wyprowadzić , chcieć  wygubić  góry  wygładzić  powierzchnia Ziemia? odwrócić zapalczywość  gniew  zaniechać zło,  chcieć zesłać   lud. wspomnieć  Abraham, Izaak  Izrael,  sługa,  przysiąc   siebie, mówić  : uczynić potomstwo   liczny  gwiazda niebieski,   Ziemia,   mówić, dać  potomek,  posiąść   wiek. wówczas  Pan zaniechać zło,  zamierzać zesłać  swój lud. pamiętać    przyjść   pomoc  stopa horebu zrobić cielec  pokłon oddawać bożek odlać  złoto.  zamienić swój chwała  podobizna cielec jeść siano.zapomnieć bóg,   ocalić,  wielki rzecz dokonać  Egipt, rzecz przedziwny  kraina Cham, zdumiewać  morze czerwony.postanowić  zatem wytracić,   Mojżesz,  wybraniec;  wstawić   ,  odwrócić swój gniew,    niszczyć Jezus powiedzieć  Żyd:   wydawać świadectwo  siebie , sąd    prawdziwy.    ,  wydawać sąd  ;  wiedzieć,  sąd,    wydawać,  prawdziwy. wysłać poselstwo  Jan   dać świadectwo prawda.   zważać  świadectwo człowiek,  mówić ,   zbawić.   lampa, CO płonąć  Świecie,   chcieć radować  krótki czas  światło.  mieć świadectwo duży  janowy.   dzieło,  ojciec dać   wykonać; dzieło,  czynić, świadczyć  ,  ojciec  posłać. ojciec,   posłać,  dać   świadectwo.   słyszeć   głos,   widzieć  oblicze;  mieć  słowo , trwać  ,  wyście  uwierzyć  ,   posłać. badać pismo,  sądzić,    zawrzeć  życie wieczny:    dawać   świadectwo.    chcieć przyjść  ,  mieć życie.  odbierać chwała  człowiek,  wiedzieć  ,   mieć  siebie miłość bóg. przyjść  imienie ojciec ,   przyjąć .   przybyć    własny imienie,    przyjąć.  móc uwierzyć, skoro  siebie wzajemnie odbierać chwała,   szukać chwała,  pochodzić   bóg?  mniemać ,     oskarżyć  ojciec.  oskarżyciel  Mojżesz,    pokładać Nadzieja.   uwierzyć Mojżesz,     uwierzyć.     pisać.    pismo  wierzyć, jakżeż  słowo  wierzyć?"" ",2019-04-04
"""mylnie rozumować bezbożny mówić siebie: zrobić zasadzka  sprawiedliwy,   niewygodny: sprzeciwiać   sprawa, zarzucać  łamać prawo, wypominać  błąd  obyczaj. chełpić ,  znać bóg, zwiedzieć siebie dziecko pański.  potępienie  zamysł,  widok     przykry,  życie  niepodobny    droga  odmienny. uznać    fałszywy  stronić  droga    nieczystość. kres sprawiedliwy ogłaszać  szczęśliwy  chełpić  bóg  ojciec. zobaczmyż,  prawdziwy   słowo, wybadać, CO    zejście.   sprawiedliwy  syn boży, bóg ująć     wyrwać   ręka przeciwnik. dotknąć  obelga  katusza,  poznać  łagodność  doświadczyć  cierpliwość. zasądzić   śmierć haniebny,  -  mówić -  ocalić.  pomyśleć -  pobłądzić,  własny złość  zaślepić.  pojąć tajemnica boży,  spodziewać  nagroda  prawość   docenić odpłata dusza czysty. Pan  bliski  skruszyć  serce Pan zwracać swój oblicze przeciw zło czynić,  pamięć   wymazać  Ziemia. Pan słyszeć wołać  pomoc  ratować   wszelki udręka.Pan  blisko człowiek skruszyć  serce, ocalać upadły  duch. liczny  nieszczęście,  cierpieć sprawiedliwy,  Pan    wybawiać. czuwać    kość      zostać złamać. Pan odkupić dusza sługa swój,  zaznać kara,   donia uciekać. Jezus obchodzić galileję.  chcieć  chodzić  Judea,  Żyd mieć zamiar  zabić.  zbliżać  żydowski święto namiot.   brat  udać   święto, wówczas pójść  ,   jawnie,  skryta. niektóry  mieszkaniec Jerozolima mówić: czyż    ,  usiłować zabić?   jawnie przemawiać     mówić. czyżby zwierzchnik naprawdę  przekonać,    mesjasz?   wiedzieć,   pochodzić,   mesjasz przyjść, nikt   wiedzieć,  .  Jezus, uczyć  świątynia, zawołać  słowo:   znać,  wiedzieć,  .    przyjść   siebie;  prawdziwy  ,   posłać,    znać.   znać,        posłać. zamierzać   pojmać,  nikt  podnieść   ręka,  godzina    nadejść."" ",2019-04-05
""" mówić Pan,  otworzyć droga  morze  ścieżka  potężny woda;  wieść  wyprawa wóz  koń,   potężny wojsko; upaść,   powstać, zgasły,  knotek zostać zdmuchnąć.  wspominać wydarzenie miniony,  roztrząsać  myśl dawny rzecz.   dokonywać rzecz nowy: pojawiać  . czyż   poznawać? otworzyć  droga  pustynia, ścieżyna  pustkowie. sławić   zwierzę polny, szakali  struś,   pustynia dostarczyć woda  rzeka  pustkowie,  napoić  lud wybrać. lud ,  siebie utworzyć, opowiadać   chwała. Pan bóg uczynić wielki rzecz    Pan odmienić los Syjon, wydawać  ,  śnić usta   pełny śmiech,  język śpiewać  radość.mówić   pogan: „wielki rzecz  Pan uczynić”. odmienić   los, Pan,  odmieniać strumień  południe.,   łza siać, żąć   radość. iść  płakać nieść ziarno  zasiew,  powrócić  radość nieść swój snop. Jezus udać   góra oliwny,   brzask zjawić    świątynia.  lud schodzić   ,   usiąść nauczać . wówczas uczyć  pismo  faryzeusz przyprowadzić   kobieta  pochwycić  cudzołóstwo,  postawić  pośrodku, powiedzieć  : nauczyciel,  kobieta dopiero pochwycić  cudzołóstwo.   Mojżesz nakazać   kamienować.   CO mówić? mówić  wystawiać   próba,  mieć  CO  oskarżyć.  Jezus nachylić  pisać palec  Ziemia.    daleki ciąg  pytać, podnieść   rzec  :      grzech,  pierwszy rzucić   kamień.  powtórnie nachylić  pisać  Ziemia.   usłyszeć, wszystek   drugi zacząć odchodzić, poczynać  stary,   ostatni. pozostać  Jezus  kobieta, stać  środek. wówczas Jezus podnieść  rzec  : kobieta, gdzież  ? nikt   potępić?   odrzec: nikt, Pan! rzec   Jezus:     potępiać. - iść,    chwila   grzeszyć."" ",2019-04-07
""" góra hora iść izraelita  kierunek morze czerwony,  obejść Ziemia Ed;  droga  lud stracić cierpliwość.  zacząć mówić przeciw bóg  Mojżesz:  wyprowadzić   Egipt,    pustynia pomrzeć?  mieć chleb  woda,  uprzykrzyć     pokarm mizerny. zesłać  Pan  lud wąż  jad palący,  kąsać człowiek,   wielki liczba izraelita zemrzeć. przybyć  człowiek  Mojżesz mówić: zgrzeszyć, szemrać przeciw   przeciwko . wstawić     Pan,  oddalić   wąż.  wstawić  Mojżesz  lud.  rzec Pan  Mojżesz: sporządzić wąż  umieść   wysoki pal;   ukąsić,   spojrzeć  , zostać  życie. sporządzić  Mojżesz wąż miedziany  umieścić   wysoki pal.  rzeczywiście,   wąż ukąsić,  ukąsić spojrzeć  wąż miedziany, zostawać  życie. wysłuchać, Pan,  wołanie Pan, wysłuchać modlitwa ,  wołanie     przyjść.  ukrywać   swój oblicze  dzień  utrapienie. nakłonić    ucho,  dzień,    wzywać, szybko  wysłuchać!poganin   bać imienie Pan,   chwała wszystek Król Ziemia,  Pan odbudować Syjon  ukazać   swój majestat, przychylić   modlitwa opuszczony   odrzucić  modły.należeć  spisać  przyszły pokolenie, lud,   narodzić,  wychwalać Pan,  spojrzeć Pan  wysokość swój przybytek, popatrzyć  niebo  Ziemia,  usłyszeć jęk uwięzić,  skazać  śmierć uwolnić. Jezus powiedzieć  faryzeusz:  odchodzić,     szukać   grzech swój pomrzeć. ,   iść,  pójść  móc. rzec    Żyd: czyżby mieć  siebie zabić, skoro powiadać: ,   iść,  pójść  móc?   rzec  :    niskość,     wysoki.     świat,      świat. powiedzieć ,  pomrzeć  grzech swój. ,   uwierzyć,   , pomrzeć  grzech swój. powiedzieć  : któż  ? odpowiedzieć  Jezus:        mówić?  mieć    powiedzieć   sądzić.  ,   posłać  prawdziwy,   mówić wobec świat , CO usłyszeć  .    pojąć,   mówić  ojciec. rzec    Jezus:  wywyższyć syn człowieczy,  poznać,         siebie  czynić,    mówić,   ojciec nauczyć.  ,   posłać,   :  pozostawić  ,    czynić , CO   podobać.   mówić,  uwierzyć  ."" ",2019-04-09
"""Abram paść  oblicze,  bóg    mówić:   przymierze  : stanąć  ojciec mnóstwo naród.    odtąd nazywać  Abram,  imię   Abraham,  uczynić  ojciec mnóstwo naród. sprawić,   niezmiernie płodny,   stanąć  ojciec naród  pochodzić    Król. przymierze ,  zawierać pomiędzy      potomstwo,  trwać  pokolenie  pokolenie  przymierze wieczny,   bóg ,  potem  potomstwo.  oddawać    przyszły potomek kraj,   przebywać,  kraj kanaan,  własność  wiek,    bóg. potem bóg rzec  Abraham:  ,     potomstwo  wszystek pokolenie, zachowywać przymierze  . Pan bóg pamiętać  przymierze swój rozmyślać     potęga,  szukać  oblicze. pamiętać  cud,   uczynić,   znak,  wyrok usta .potomek Abraham, sługa , syn Jakub,  wybraniec. , Pan,   bóg,  wyrok obejmować Świat . wiek  pamiętać  swój przymierze, obietnica dany tysiąc pokolenie,  przymierze,  zawrzeć  Abraham, przysięga dany Izaak. Jezus powiedzieć  Żyd: zaprawdę, zaprawdę, powiadać :   zachować  nauka,  zaznać śmierć  wiek. rzec   Żyd:  wiedzieć,   opętany. Abraham umrzeć  prorok -   mówić:   zachować  nauka,  śmierć  zaznać  wiek.    duży  ojciec  Abraham,   umrzeć?  prorok pomrzeć.   siebie czynić? odpowiedzieć Jezus:    siebie otaczać chwała, chwała   .   ojciec ,   chwała otaczać,    mówić:   bóg,     znać.    znać.  powiedzieć,    znać,  podobnie   - kłamca.    znać  słowo  zachowywać. Abraham, ojciec , rozradować   ,  ujrzeć  dzień - ujrzeć //  ucieszyć .   rzec   Żyd: pięćdziesiąt rok   mieć,  Abraham widzieć? rzec   Jezus: zaprawdę, zaprawdę, powiadać : zanim Abraham stać ,  . porwać  kamień,   rzucić  . Jezus  ukryć   wyjść  świątynia."" ",2019-04-11
"""Pan bóg  obdarzyć język wymowny,  umieć przyjść  pomoc strudzić,  słowo krzepiący.  rano pobudzać  ucho,  słuchać  uczeń. Pan bóg otworzyć  ucho,     oprzeć   cofnąć. podać grzbiet  bić  policzek  rwać  broda.  zasłonić  twarz  zniewaga  opluć. Pan bóg  wspomagać,   nieczuły  obelga,  uczynić twarz   głaz  wiedzieć,  wstyd  doznać. bóg , bóg,   opuścić? szydzić   wszystek,    patrzeć, wykrzywiać warga  potrząsać głowa: """"zaufać ,   Pan wyzwolić,   ocalić,   miłować"""".sfora pies  opadać, otoczyć  zgraja złoczyńca. przebość  ręka  noga, policzyć móc wszystek  kość.dzielić  siebie  szata  los rzucać   suknia.  ,  Pan,  stać  daleki: pomoc  śpieszyć   ratunek. głosić swój brat  imię    chwalić  zgromadzenie wierny: """"chwalić Pan, ,    bać,    lękać  potomstwo Izrael"""". męka Pan  Jezus Chrystus  święty Łukasz."" ",2019-04-14
"""posłuchać , wyspa; lud daleki, uważać: Pan  powołać   łono  matka,   wnętrzność wspomnieć  imię. ostry miecz uczynić  usta,  cień swój ręka  ukryć. uczynić   strzała zaostrzyć, utaić   swój kołczan.  rzec : tyś sługa , Izrael,    rozsławić.   mówić: próżno  trudzić,  darmo    zużyć  siła.   prawo   Pan   nagroda  bóg . wsławić   oko Pan, bóg  stać   siła.   przemówić Pan,   ukształtować  urodzenie  swój sługa,  nawrócić   Jakub  zgromadzić  Izrael.  mówić:  zbyt ,    sługa  podźwignąć pokolenie Jakub  sprowadzić ocalały  Izrael! ustanowić  światłość  poganin,   zbawienie dotrzeć   kraniec Ziemia.  wysławiać  sprawiedliwość.  , Pan, ucieczka ,  wstyd  zaznać  wiek. wyzwolić   ratować   sprawiedliwość, nakłonić   swój ucho  zesłać ocalenie.   skała schronienie  zamek warowny,   ocalić,     opoka  twierdzić, bóg , wyrwać   ręka niegodziwiec. ,  boży,   Nadzieja, Pan,  ufać  rok młodość.    podpora  dzień narodziny,  łono matka  opiekun. usta  głosić  sprawiedliwość    dzień  pomoc,    znać  miara. bóg,   uczyć   młodość    chwila głosić  cud. Jezus  czas wieczerza  uczeń swój doznać głęboki wzruszenie   oświadczyć: zaprawdę, zaprawdę, powiadać :     zdradzić. spoglądać uczeń   drugi niepewny,   mówić.   uczeń  - ,  Jezus miłować - spoczywać   pierś.   dać znak Szymon Piotr  rzec  :   ?   mówić?  oprzeć  zaraz  pierś Jezus  rzec  : Pan,   ? Jezus odeprzeć:  ,   umaczać kawałek /chleb/,  podać  umoczyć  kawałek /chleb/, wziąć  podać judasz, syn Szymon Iskariota   spożycie kawałek /chleb/ wejść   szatan. Jezus  rzec  : CO chcieć czynić, czynić prędko. nikt   biesiadnik  rozumieć,    powiedzieć.  judasz mieć piecza  trzos, niektóry sądzić,  Jezus powiedzieć  : zakup,   potrzeba  święto,   dać  ubogi.    spożycie kawałek /chleb/ zaraz wyjść.   noc.   wyjście rzec Jezus: syn człowieczy zostać  otoczyć chwała,    bóg zostać chwała otoczyć.  bóg zostać   otoczyć chwała,   bóg  otoczyć chwała  siebie ,   zaraz  chwała otoczyć. dziecko,  krótko   .   szukać,  -   Żyd powiedzieć,     mówić -   iść,  pójść  móc. rzec   Szymon Piotr: Pan,  iść? odpowiedzieć  Jezus:   iść,     pójść  móc,  późno pójść. powiedzieć  Piotr: Pan,    móc pójść  ? życie  oddać  . odpowiedzieć Jezus: życie swój oddać  ? zaprawdę, zaprawdę, powiadać : kogut  zapiać,   trzy raz   wyprzeć."" ",2019-04-16
""" dzień Pięćdziesiątnica Piotr mówić  Żyd: """"  dom Izrael wiedzieć  niewzruszony pewność,   Jezus,  ukrzyżować, uczynić bóg  Pan,  mesjasz"""".   usłyszeć, przejąć   głąb serce: """" mieć czynić, brat?"""" – zapytać Piotr  pozostały apostoł. """"nawrócić  – powiedzieć   Piotr –      przyjąć chrzest  imię Jezus Chrystus  odpuścić grzech ,  otrzymać  dar duch święty.     obietnica   dziecko ,   ,   ,   Pan, bóg , powołać"""".     słowo dawać świadectwo  napominać: """"ratować  spośród  przewrotny pokolenie!""""  ,  przyjąć  nauka, zostać ochrzcić.  przyłączyć  ow dzień  trzy tysiąc dusza. pełny  Ziemia łaskawość Pan słowo Pan  prawy,    dzieło godny zaufanie.  miłować prawo  sprawiedliwość, Ziemia  pełny  łaska.oko Pan zwrócić  bogobojny,  ,  oczekiwać  łaska,  ocalić  życie  śmierć  żywić   czas głód.dusza  oczekiwać Pan,    pomoc  tarcza. Pan,   ogarnąć  łaska,  Nadzieja pokładać  . Maria Magdalena stać  grób, płakać.    płakać, nachylić   grób  ujrzeć  anioł  biel, siedzieć ,  leżeć ciało Jezus –   miejsce głowa, drugi  miejsce noga.  rzec  : """"niewiasta,  płakać?"""" odpowiedzieć : """"zabrać Pan    wiedzieć,   położyć.   powiedzieć, odwrócić   ujrzeć stojący Jezus,   wiedzieć,   Jezus. rzec   Jezus: """"niewiasta,  płakać?  szukać?""""  , sądzić,    ogrodnik, powiedzieć  : """"Pan,    przenieść, powiedzieć ,   położyć,    zabrać"""". Jezus rzec  : """"Maria!""""  , obrócić , powiedzieć    hebrajski: """"rabbuni"""" ,  znaczyć:  nauczyciel! rzec   Jezus: """" zatrzymywać ,    wstąpić  ojciec.  udać    brat  powiedzieć : „wstępować  ojciec   ojciec    bóg   bóg ”. pójść Maria Magdalena  oznajmić uczeń: """"widzieć Pan"""",  CO  powiedzieć."" ",2019-04-23
""" chromy, uzdrowić, trzymać  Piotr  Jan,  lud zdumiony zbiec     krużganek,  zwać salomonowy.   widok Piotr przemówić  lud: """"mąż izraelski!  dziwić  ?    patrzeć  ,  własny moc  pobożność sprawić,   chodzić? bóg Abraham, Izaak  Jakub, bóg ojciec  wsławić sługa swój, Jezus,   wydać   zaprzeć    Piłat,  postanowić  uwolnić. zaprzeć  święty  sprawiedliwy,  wyprosić ułaskawienie  zabójca. zabić dawca życie,  bóg wskrzesić   martwy,    świadek.   wiara   imię  człowiek,  oglądać   znać, imię  przywrócić siła. wiara wzbudzić   dać   pełnić siła,   widzieć.   wiedzieć, bracia,  działać  nieświadomość,  samo  zwierzchnik .  bóg    spełnić , CO zapowiedzieć  usta wszystek prorok,   mesjasz  cierpieć. pokutować   nawrócić ,  grzech  zostać zgładzić,  nadejść  Pan dzień ochłoda,   posłać  zapowiedzieć mesjasz, Jezus,  niebo musieć zatrzymać   czas odnowić wszystek rzecz,   wiek przepowiedzieć bóg  usta swój święty prorok. powiedzieć  Mojżesz: „prorok   wzbudzić  Pan, bóg , spośród brat . słuchać   , CO  powiedzieć.  ,   posłuchać  prorok, zostać usunąć  lud”. zapowiadać  dzień  wszystek prorok,  przemawiać  czas Samuel   następca.   syn prorok  przymierze,  bóg zawrzeć   ojciec,  rzec  Abraham: „błogosławić   potomstwo  wszystek naród Ziemia”.   najpierw wskrzesić bóg sługa swój  posłać ,  błogosławić     odwracać   grzech"""".   przedziwny imię , Pan!  Pan,  Pan,  przedziwny   imię   Ziemia.   człowiek,    pamiętać,  syn człowieczy,  troszczyć   ?uczynić  niewiele mały  anioł, uwieńczyć  cześć  chwała. obdarzyć  władza  dzieło ręka ,  złożyć   stopa:owca  bydło wszelaki,  dziki zwierzę, ptak niebieski  Ryba morski, , CO szlaka morze przemierzać. uczeń opowiadać, CO  spotkać  droga   poznać Jezus  łamać chleb.   rozmawiać  ,   stanąć pośród   rzec  : """"pokój !"""" zatrwożyć  wylękły zdawać ,  widzieć duch.   rzec  : """"  zmieszać   wątpliwość budzić    serce? popatrzeć   ręka  noga:   . dotknąć   przekonać : duch  mieć ciało  kość,  widzieć,   mieć"""".   słowo pokazać  swój ręka  noga.     radość   wierzyć  pełnia  zdumienie, rzec  : """"mieć    jeść?""""  podać  kawałek piec Ryba. wziąć  spożyć  . potem rzec  : """"  znaczyć słowo,  mówić  ,     : musieć  wypełnić , CO napisać     prawo Mojżesz,  prorok   psalm».  oświecić  umysł,  rozumieć pismo.  rzec  : """"  napisać: mesjasz  cierpieć  trzeci dzień Zmartwychwstanie;  imię  głosić  nawrócić  odpuścić grzech wszystek naród, począć  Jeruzalem.   świadek """"."" ",2019-04-25
""" znak  cud dziać   ręka apostoł wśród lud. wierzący trzymać  wszystek razem  krużganek Salomon.   obcy nikt  mieć odwaga dołączyć   , lud   wychwalać. coraz   rosnąć liczba mężczyzna  kobieta, przyjmować wiara  Pan. wynosić  chory  ulica  kłaść  łoże  nosze,   cień przechodzić Piotr paść  któryś  .   miasto sąsiedni zbiegać  mnóstwo lud  Jerozolima, znosić chory  dręczyć  duch nieczysty,   doznawać uzdrowienie. dziękować ,   miłosierny dziękować ,   dobry,   łaska trwać  wiek.  bać  Pan głosić: ” łaska  wiek”.uderzyć   pchnąć,  upaść,  Pan  podtrzymać. Pan  moc  pieśń,  stać   zbawca.kamień odrzucić  budujący stać  kamień węgielny.  dzień,  Pan uczynić, radować     weselić.   wieczor ow pierwszy dzień tydzień. ,  przebywać uczeń, drzwi  zamknąć  obawa  Żyd. Jezus wejść, stanąć pośrodku  rzec  : ”pokój !”.   powiedzieć, pokazać  ręka  bok. uradować  zatem uczeń, ujrzeć Pan.  Jezus  rzec  : ”pokój !  ojciec  posłać,     posyłać”.   słowo tchnąć    powiedzieć : ”wziąć duch święty!  odpuścić grzech,   odpuścić,   zatrzymać,   zatrzymać”.  Tomasz,   dwanaście, zwać didymos,   razem  ,  przyjść Jezus.   uczeń mówić  : ”widzieć Pan!”.   rzec  : ”  ręka   zobaczyć ślad gwóźdź   włożyć palec   miejsce gwóźdź,   włożyć ręka   bok ,  uwierzyć”.   osiem dzień,  uczeń    wewnątrz dom  Tomasz  , Jezus przyjść  drzwi zamknięty, stanąć pośrodku  rzec: ”pokój !”. następnie rzec  Tomasz: ”podnieść  swój palec  zobaczyć  ręka. podnieść ręka  włożyć    bok,    niedowiarek,  wierzący”. Tomasz  odpowiedzieć: ”Pan   bóg !”. powiedzieć  Jezus: ”uwierzyć,   ujrzeć; błogosławiony,   widzieć,  uwierzyć”.    znak,   zapisać   księga, uczynić Jezus wobec uczeń.   zapisać,  wierzyć,  Jezus  mesjasz, syn boży,   wierzyć, mieć życie  imię ."" ",2019-04-28
""" swój męka Jezus dać apostoł  dowód,  żyć: ukazywać    czterdzieści dzień  mówić  królestwo boży.   wspólny posiłek kazać   odchodzić  Jerozolima,  oczekiwać obietnica ojciec. mówić: „słyszeć    : Jan chrzcić woda,   wkrótce zostać ochrzcić duch święty”. zapytywać  zebrać: „Pan,    czas przywrócić królestwo Izrael?” odpowiedzieć : „   rzecz znać czas  chwila,  ojciec ustalić swój władza,   duch święty zstąpić  , otrzymać  moc    świadek  Jerozolima    Judea,   Samaria,    kraniec Ziemia”   łza siać, żąć   radość  Pan odmienić los Syjon, wydawać  ,  śnić. usta   pełny śmiech,  język śpiewać  radość.mówić   pogan: „wielki rzecz  Pan uczynić”. Pan uczynić  wielki rzecz  ogarnąć  radość.odmienić   los, Pan,  odmieniać strumień  południe. ,   łza siać, żać   radość.iść  płakać nieść ziarno  zasiew,  powrócić  radość nieść swój snop. Jezus powiedzieć  swój uczeń: „zaprawdę, zaprawdę, powiadać :  ziarno pszenica wpaść  Ziemia  obumrzeć, zostać  ,   obumrzeć, przynosić plon obfity. ,  miłować swój życie, tracić ,   nienawidzieć swój życie   Świat, zachować   życie wieczny.    chcieć  służyć,  iść  ,    ,     sługa.     służyć, uczcić   ojciec”."" ",2019-04-29
